actor_id,actor_name,degree_centrality,degree
nm4157287,Riannah Pouncy,0.00026779338252796953,9
nm4516825,Jendo Shabo,0.00026779338252796953,9
nm6246759,Stephanie Sim,0.00026779338252796953,9
nm3003830,Betsy Hume,8.926446084265651e-05,3
nm0703761,Anthony Tyler Quinn,8.926446084265651e-05,3
nm2963874,Edy Ganem,0.00035705784337062603,12
nm10366060,Hamad Al Omani,8.926446084265651e-05,3
nm8755589,Yaqoob Abdullah,8.926446084265651e-05,3
nm5121352,Joseph Lee Anderson,8.926446084265651e-05,3
nm7642279,Frank Oakley III,8.926446084265651e-05,3
nm0954655,David Zellner,0.00011901928112354201,4
nm0954658,Nathan Zellner,8.926446084265651e-05,3
nm3561158,Anna Schafer,8.926446084265651e-05,3
nm8001223,Ryan Vincent,8.926446084265651e-05,3
nm8428326,Ty Shelton,0.00017852892168531301,6
nm2072006,Megan Leonard,8.926446084265651e-05,3
nm6945050,Mattea Conforti,8.926446084265651e-05,3
nm3443674,Ganesh Venkatraman,0.00023803856224708403,8
nm5347988,Taylor Russell,0.00026779338252796953,9
nm1337350,Jay Ellis,0.00017852892168531301,6
nm5936639,Lemastor Spratling,8.926446084265651e-05,3
nm2684036,Nadji Jeter,8.926446084265651e-05,3
nm5453182,James Quinn,8.926446084265651e-05,3
nm7202786,Brian Stowell,8.926446084265651e-05,3
nm6786064,Hamza Zaman,5.950964056177101e-05,2
nm7596831,Tyler Kipp,5.950964056177101e-05,2
nm1705050,Leonora Pitts,8.926446084265651e-05,3
nm6950532,Mikey Bolts,0.00017852892168531301,6
nm8720216,Alexander Aaron Brooker,0.00017852892168531301,6
nm8267297,Alexandra Bandean,8.926446084265651e-05,3
nm7936196,Sujith Shanker,8.926446084265651e-05,3
nm1796946,Mario Mims,8.926446084265651e-05,3
nm2299190,Kelly O'Neil Jackson,8.926446084265651e-05,3
nm7753303,Lydia Hayes,0.00017852892168531301,6
nm5521732,Lily Warpinski,0.00017852892168531301,6
nm3486716,Martyn G. Krouse,0.00023803856224708403,8
nm6102045,Emily Fortuna,0.00017852892168531301,6
nm4451952,Marianna de Fazio,0.00017852892168531301,6
nm8474931,David Hayes,0.00017852892168531301,6
nm8298927,Igor Romcevic,0.00020828374196619852,7
nm8308732,Marcus Dibble,0.00020828374196619852,7
nm8298926,Nathan Fisher,0.00020828374196619852,7
nm8316545,Dave Grimsby,0.00020828374196619852,7
nm4276105,Dhafir Harris,0.00020828374196619852,7
nm7330187,Alasdair Patton,0.00020828374196619852,7
nm2410801,Jayson Paul,0.00020828374196619852,7
nm7662562,Alix Lakehurst,8.926446084265651e-05,3
nm8154471,Megan Marie O'Donnell,0.00020828374196619852,7
nm8309014,Kim Paris,0.000297548202808855,10
nm6463368,Kelly LeBenger,0.00020828374196619852,7
nm5061442,G. Paul Salvetti,0.00020828374196619852,7
nm3871972,Eric Titus,0.00020828374196619852,7
nm4874451,Nicholas Banks,8.926446084265651e-05,3
nm5934959,Daniel Brennan,8.926446084265651e-05,3
nm8311256,Madeleine Cooke,8.926446084265651e-05,3
nm7309485,Azhy Robertson,0.00026779338252796953,9
nm2790561,Caitlin Mehner,8.926446084265651e-05,3
nm10149383,Troy Elliott,8.926446084265651e-05,3
nm8315032,Hope Gardner,8.926446084265651e-05,3
nm7229409,Michelle Holland,8.926446084265651e-05,3
nm0347656,Clu Gulager,8.926446084265651e-05,3
nm8504492,James Andrews,8.926446084265651e-05,3
nm7405977,Christin Rankins,8.926446084265651e-05,3
nm1235418,Bernard Palanca,8.926446084265651e-05,3
nm1168681,Janus Del Prado,8.926446084265651e-05,3
nm3751979,Collie Buddz,8.926446084265651e-05,3
nm13480832,Camille Davis,8.926446084265651e-05,3
nm7916840,Alexis Leggett,0.00017852892168531301,6
nm8327621,Karthika Muraleedharan,0.00017852892168531301,6
nm5875121,Chandini Sreedharan,8.926446084265651e-05,3
nm2985910,Charlene deGuzman,8.926446084265651e-05,3
nm1482818,Paul James,8.926446084265651e-05,3
nm7958343,Travis W Bruyer,8.926446084265651e-05,3
nm8332440,Jerry Brey,8.926446084265651e-05,3
nm7839099,Hunter Burkhead,0.00038681266365151156,13
nm7871641,Debbie Dodson,0.000297548202808855,10
nm0885014,Nick Vallelonga,8.926446084265651e-05,3
nm6393874,Kira McLean,8.926446084265651e-05,3
nm7569062,Patrick McLean,2.9754820280885503e-05,1
nm0385674,Grainger Hines,8.926446084265651e-05,3
nm1651758,Fred Vogel,8.926446084265651e-05,3
nm0145813,Bobby Catalano,0.0001487741014044275,5
nm8337119,Jason Pascoe,0.0001487741014044275,5
nm8337121,April Rose,0.00023803856224708403,8
nm10441873,Vivian Chan,8.926446084265651e-05,3
nm0661087,Barbarella Pardo,8.926446084265651e-05,3
nm8341717,Abby Carter,0.00011901928112354201,4
nm8033978,Sarah Rose Carter,0.00011901928112354201,4
nm8341723,Lacey Drumheller,0.00011901928112354201,4
nm6148274,Chelsea Grace Fox,0.00011901928112354201,4
nm0001943,Marisa Berenson,8.926446084265651e-05,3
nm3538734,Mackinlee Waddell,8.926446084265651e-05,3
nm0642262,Michelle O'Neill,8.926446084265651e-05,3
nm2216161,Johnny Ortiz,8.926446084265651e-05,3
nm2200557,Stella Ademiluyi,8.926446084265651e-05,3
nm3088778,Ric Aguirre,8.926446084265651e-05,3
nm3485488,Vanessa Reynolds,8.926446084265651e-05,3
nm4137374,Stacey Danger,8.926446084265651e-05,3
nm0591547,Tammy Minoff,8.926446084265651e-05,3
nm2180606,Victoria Matlock,8.926446084265651e-05,3
nm7919761,Juliana Sada,8.926446084265651e-05,3
nm3851260,Gabe Eggerling,8.926446084265651e-05,3
nm5280339,Jaime Adler,8.926446084265651e-05,3
nm8300042,Evan Blake-Thomas,8.926446084265651e-05,3
nm2391017,Paulina Olszynski,8.926446084265651e-05,3
nm6570557,Jessie Pinnick,8.926446084265651e-05,3
nm0650969,Dyana Ortelli,8.926446084265651e-05,3
nm0315567,Amira Ghazalla,8.926446084265651e-05,3
nm2807846,Jack Gordon,8.926446084265651e-05,3
nm1446717,Scott Hinds,8.926446084265651e-05,3
nm6892692,Colton Wheeler,8.926446084265651e-05,3
nm0528867,Shelby Lynne,8.926446084265651e-05,3
nm0001824,Ally Walker,8.926446084265651e-05,3
nm0020329,Brittany Allen,8.926446084265651e-05,3
nm4012526,Leslie Beaumont,8.926446084265651e-05,3
nm3291848,Evan Chaffee,8.926446084265651e-05,3
nm0308099,David Garrett,8.926446084265651e-05,3
nm4787081,Gnanasambandam Gurunathan,0.0001487741014044275,5
nm1232849,Chinnijayanth,0.00035705784337062603,12
nm1417119,Ameer Sultan,8.926446084265651e-05,3
nm3224066,Jimmy Doom,8.926446084265651e-05,3
nm4549987,Emily Elicia Low,8.926446084265651e-05,3
nm5674436,Tsahi Halevi,8.926446084265651e-05,3
nm0654197,Lloyd Owen,8.926446084265651e-05,3
nm5244562,Aaron Arnold,8.926446084265651e-05,3
nm6994351,Austin Arnold,8.926446084265651e-05,3
nm6228820,Nick Bailey,8.926446084265651e-05,3
nm1074373,David Schifter,0.00032730302308974055,11
nm1509057,Inger Tudor,8.926446084265651e-05,3
nm1715191,Towanda Braxton,8.926446084265651e-05,3
nm1837723,Chelsea O'Toole,8.926446084265651e-05,3
nm1978002,Antonio Ardolino,8.926446084265651e-05,3
nm1456856,Lauren Bendik,8.926446084265651e-05,3
nm4252262,Bonnie Butler,8.926446084265651e-05,3
nm10538596,Ned Wills,8.926446084265651e-05,3
nm0650284,Pandora Colin,8.926446084265651e-05,3
nm5463978,Zack Beyer,8.926446084265651e-05,3
nm5558344,Patrick Boyer,8.926446084265651e-05,3
nm0064086,Carmen Beato,8.926446084265651e-05,3
nm0094620,Héctor Bonilla,8.926446084265651e-05,3
nm2082073,Octavio Michel,8.926446084265651e-05,3
nm5983122,Nick Earl,8.926446084265651e-05,3
nm8376060,Megan King,8.926446084265651e-05,3
nm12456360,T. Sivakumar,8.926446084265651e-05,3
nm3007639,Brian Marquez,0.000297548202808855,10
nm6217475,Dick Raley,0.00023803856224708403,8
nm8379169,Isaiah Catubig,0.00023803856224708403,8
nm7956249,Courtney Shaffer,0.00023803856224708403,8
nm8379170,Danielle Vivion,0.00023803856224708403,8
nm4491241,George Blagden,8.926446084265651e-05,3
nm2264199,Robbie Kay,8.926446084265651e-05,3
nm3644706,Noël Wells,0.00017852892168531301,6
nm11790142,Brian J. Pitt,8.926446084265651e-05,3
nm0258632,Stephanie Erb,8.926446084265651e-05,3
nm0000405,Michelle Forbes,8.926446084265651e-05,3
nm7914204,Ian David Boyd,8.926446084265651e-05,3
nm6002516,Jose Luis Cordoba,8.926446084265651e-05,3
nm6261936,José Luis Córdoba,8.926446084265651e-05,3
nm8472229,Bailey Anderson,8.926446084265651e-05,3
nm0039317,Chris Ashworth,8.926446084265651e-05,3
nm3866116,Nene Nwoko,0.00017852892168531301,6
nm8383252,Crystal Cohen,0.00017852892168531301,6
nm5867956,Will Watt,0.00017852892168531301,6
nm0936985,Deborah Wittenberg,0.00017852892168531301,6
nm7079491,Björn Freiberg,8.926446084265651e-05,3
nm8421951,Bruce Huther,8.926446084265651e-05,3
nm8387511,Thomas Mathew,8.926446084265651e-05,3
nm8387510,Arun Kurian,8.926446084265651e-05,3
nm8387515,Vishak Nair,0.0001487741014044275,5
nm0336171,Lynda Gravatt,8.926446084265651e-05,3
nm0199823,Kevin Daniels,8.926446084265651e-05,3
nm3912432,Eddie Nason,8.926446084265651e-05,3
nm7460000,Madison B. Gaylor,8.926446084265651e-05,3
nm3340182,Charlie Wright,8.926446084265651e-05,3
nm5800711,Eric Hanson,0.0004463223042132826,15
nm10385698,Can Koray,2.9754820280885503e-05,1
nm1679778,Sylvia Hoeks,8.926446084265651e-05,3
nm4923736,Esh Alladi,8.926446084265651e-05,3
nm0700414,Melanie Clark Pullen,8.926446084265651e-05,3
nm0900877,Darlene Vogel,0.00017852892168531301,6
nm2172012,Kyra Zagorsky,8.926446084265651e-05,3
nm4279268,Emily Althaus,8.926446084265651e-05,3
nm2338177,James McMenamin,0.00017852892168531301,6
nm0275431,Yvette Feuer,8.926446084265651e-05,3
nm1597296,Mirjam Novak,8.926446084265651e-05,3
nm4268040,Ralph Berkin,8.926446084265651e-05,3
nm8077090,Myles Truitt,8.926446084265651e-05,3
nm4586054,Richa Moorjani,8.926446084265651e-05,3
nm5422971,Michael J. Knowles,8.926446084265651e-05,3
nm7604558,J. Quinton Johnson,8.926446084265651e-05,3
nm13333784,Akuol Ngot,8.926446084265651e-05,3
nm13333785,Thiik Biar,8.926446084265651e-05,3
nm0811812,Andreas Sobik,8.926446084265651e-05,3
nm8512841,Joel Braunstein,8.926446084265651e-05,3
nm8512846,Ari Dacy,8.926446084265651e-05,3
nm2684369,Kerry Cahill,8.926446084265651e-05,3
nm8402817,Nikhil Gowda,8.926446084265651e-05,3
nm7322034,Deepti Sati,0.00017852892168531301,6
nm10024931,Tim Fahnestock,0.00026779338252796953,9
nm10024574,Parker Amsel,0.00026779338252796953,9
nm4853075,Kellen Boyle,0.00026779338252796953,9
nm7357196,Ember Burns,0.00035705784337062603,12
nm6685616,Curtis Carrington,0.00026779338252796953,9
nm10024918,Carl Joseph Cascone,0.00026779338252796953,9
nm8410861,Jessica Craig,0.00026779338252796953,9
nm1963406,Navdeep,8.926446084265651e-05,3
nm5786337,Rasheed Stephens,8.926446084265651e-05,3
nm8562730,Norman Johnson Jr.,8.926446084265651e-05,3
nm8539575,Thayvi Ganeshalingam,8.926446084265651e-05,3
nm0303908,Larry Gamell Jr.,8.926446084265651e-05,3
nm2322140,Elliot Hill,0.00011901928112354201,4
nm3350022,Meline Tovmasian,8.926446084265651e-05,3
nm8409816,Emanuel Baraket,0.00023803856224708403,8
nm0137516,Joy Carlin,0.00023803856224708403,8
nm4684790,Rick Daniels,0.00023803856224708403,8
nm8409819,Rick Daniels,0.00023803856224708403,8
nm8409814,William Dietz,0.00023803856224708403,8
nm8409821,Tony Dreck,0.00023803856224708403,8
nm8876209,Devon Ray,0.00017852892168531301,6
nm8411231,Venus Andaya,8.926446084265651e-05,3
nm8922067,Raymond Artwell,8.926446084265651e-05,3
nm2421367,Cody Christian,8.926446084265651e-05,3
nm0515225,Barry Livingston,8.926446084265651e-05,3
nm6346552,Annalisa Cochrane,8.926446084265651e-05,3
nm5891788,Matthew Barnes,8.926446084265651e-05,3
nm3410550,Christopher Nolen,8.926446084265651e-05,3
nm3205586,Gopal Divan,8.926446084265651e-05,3
nm5205788,Danish Karthik,8.926446084265651e-05,3
nm4703114,Chloe Lukasiak,8.926446084265651e-05,3
nm0131781,Jaime Camil,8.926446084265651e-05,3
nm2775342,Reena Lalbihari,8.926446084265651e-05,3
nm0141582,Dominic Carter,8.926446084265651e-05,3
nm3733434,Jemima Kirke,8.926446084265651e-05,3
nm2989873,Daniel Henshall,0.00017852892168531301,6
nm7342486,Hanna Hardy,0.00017852892168531301,6
nm7927287,Gurie Sheffield,0.00017852892168531301,6
nm6658825,Nathan Hartley,0.00017852892168531301,6
nm8430653,Ashton Young,0.00017852892168531301,6
nm0157796,Tsai Chin,8.926446084265651e-05,3
nm0238840,Ja'net DuBois,8.926446084265651e-05,3
nm5325271,Alexander Cubis,8.926446084265651e-05,3
nm2843024,Rebecca Breeds,8.926446084265651e-05,3
nm0146264,Michael Caton,0.00017852892168531301,6
nm1503232,Michael Kingsbaker,8.926446084265651e-05,3
nm3403446,Chad Haufschild,0.00020828374196619852,7
nm8006005,Doug Mill,0.00020828374196619852,7
nm7090434,Lucas Schmidt,0.00020828374196619852,7
nm3234361,Christine Springett,0.00020828374196619852,7
nm5090093,Matt Helm,8.926446084265651e-05,3
nm4485819,Paloma Kwiatkowski,8.926446084265651e-05,3
nm2903857,Nicholas Tana,0.00020828374196619852,7
nm4962067,Adam Rucho,0.00020828374196619852,7
nm1894661,Nina Kate,0.00020828374196619852,7
nm0000440,Nina Hartley,0.00020828374196619852,7
nm3049632,Terrell Ransom Jr.,8.926446084265651e-05,3
nm5598483,Kelly Owens,8.926446084265651e-05,3
nm3612908,Clara Paget,8.926446084265651e-05,3
nm2932166,Brian Nagel,8.926446084265651e-05,3
nm1012309,Chicava Honeychild,8.926446084265651e-05,3
nm0895963,Fidel Vicioso,8.926446084265651e-05,3
nm2974456,Calvin Gladen,8.926446084265651e-05,3
nm3292657,Grayson Gabriel,8.926446084265651e-05,3
nm1914298,Pål Sverre Hagen,8.926446084265651e-05,3
nm1554995,Christian Rubeck,8.926446084265651e-05,3
nm0782627,Trond Espen Seim,8.926446084265651e-05,3
nm2200431,Earl Ling,8.926446084265651e-05,3
nm4105964,Sharon Lawrence,8.926446084265651e-05,3
nm7146497,Simone Baker,8.926446084265651e-05,3
nm5650069,Curtiss Cook Jr.,8.926446084265651e-05,3
nm5081483,David So,8.926446084265651e-05,3
nm0907729,Eugene N. Walker,0.0001487741014044275,5
nm4224761,Justine J. Hall,8.926446084265651e-05,3
nm6549862,Lyndsey Bloise,8.926446084265651e-05,3
nm2332651,Alberto Giovannelli,8.926446084265651e-05,3
nm6860920,Mady Giovannelli,8.926446084265651e-05,3
nm6851781,Lucio Giovannelli,8.926446084265651e-05,3
nm8451474,Will Bernish,8.926446084265651e-05,3
nm8449443,Tatiana Ford,8.926446084265651e-05,3
nm8531834,Matt Moores,8.926446084265651e-05,3
nm1533528,Erik Alexander,0.00017852892168531301,6
nm5646085,Manny Blu,0.00017852892168531301,6
nm6365740,Andrew Coward,0.00017852892168531301,6
nm8435671,Makeiba James,0.00017852892168531301,6
nm5984981,Tank Kelly,0.00017852892168531301,6
nm2376957,Lazzarus Powell,0.00017852892168531301,6
nm2351246,Demetria McKinney,0.00017852892168531301,6
nm0943136,Lisa Wu,8.926446084265651e-05,3
nm1972449,Siaka Massaquoi,8.926446084265651e-05,3
nm2695521,Tonia Sotiropoulou,8.926446084265651e-05,3
nm5003252,Alexander Petrov,8.926446084265651e-05,3
nm1160306,Aris Servetalis,8.926446084265651e-05,3
nm3624358,August Gentry,8.926446084265651e-05,3
nm2689910,Damien C. Haas,8.926446084265651e-05,3
nm2981170,Crystle Stewart,8.926446084265651e-05,3
nm6370548,Anna Pniowsky,0.00017852892168531301,6
nm1378502,Jeffrey Johnson,8.926446084265651e-05,3
nm5766120,Georgia Norman,8.926446084265651e-05,3
nm5538252,Chase Anderson,0.00032730302308974055,11
nm8461291,Devin Broadbent,0.00023803856224708403,8
nm7645972,Rj Bryant,0.00023803856224708403,8
nm8889431,Ryan Saviano,0.00023803856224708403,8
nm3540616,Skyh Black,8.926446084265651e-05,3
nm6693229,Michael Bolwaire,8.926446084265651e-05,3
nm3038511,J.C. Maçek III,8.926446084265651e-05,3
nm6313231,Arben Selimi,8.926446084265651e-05,3
nm8468004,Kat Kaevich,8.926446084265651e-05,3
nm6425519,Anthony Bamonte,8.926446084265651e-05,3
nm5062040,Dan Bamonte,8.926446084265651e-05,3
nm1799124,Joshua Bevier,8.926446084265651e-05,3
nm4485694,Bella Dontine,8.926446084265651e-05,3
nm6219142,Emily McKinley Hill,8.926446084265651e-05,3
nm0286044,Jamie Foreman,8.926446084265651e-05,3
nm0855103,Jon Tenney,8.926446084265651e-05,3
nm6090884,Anastasia Elfman,8.926446084265651e-05,3
nm0727778,David Rintoul,8.926446084265651e-05,3
nm8143128,Shan,8.926446084265651e-05,3
nm7043252,Christian Moore,0.00023803856224708403,8
nm8382109,Gina Lerario,0.00023803856224708403,8
nm8462992,Crystal Haring,0.00023803856224708403,8
nm8467479,Jeff Alpert,0.00023803856224708403,8
nm6200169,Faneal Godbold,0.00017852892168531301,6
nm4703646,Lucinda Jubb,0.00011901928112354201,4
nm2669501,Olivier Riquelme,0.00011901928112354201,4
nm6076598,Tom Crang,0.00011901928112354201,4
nm1867191,Mónica Pasqualotto,8.926446084265651e-05,3
nm1352621,Ralph Kinnard,8.926446084265651e-05,3
nm8459243,Anisbel Lopez,8.926446084265651e-05,3
nm4560444,Eric Loscheider,8.926446084265651e-05,3
nm5803123,Patrick Arter,2.9754820280885503e-05,1
nm5542198,Sarah Davenport,0.00017852892168531301,6
nm4358124,Darby Walker,8.926446084265651e-05,3
nm0797151,Nina Siemaszko,8.926446084265651e-05,3
nm0061394,Franco Battiato,8.926446084265651e-05,3
nm0009127,Marina Abramovic,8.926446084265651e-05,3
nm3435454,Nick Blood,8.926446084265651e-05,3
nm0471422,Shantikrishna,0.00017852892168531301,6
nm7577698,Renee Carillo,0.00023803856224708403,8
nm7898323,Brian Fecteau,0.00023803856224708403,8
nm8469015,Terry J.Q. Moore,0.00023803856224708403,8
nm8462993,Sharonda Harris-Bunton,0.00023803856224708403,8
nm7983942,Jacole Fletcher,0.00023803856224708403,8
nm7280855,Dominic King,0.00023803856224708403,8
nm8277017,Honour Drew,0.00020828374196619852,7
nm6467260,Yanni Abrahams,0.00020828374196619852,7
nm8123769,Torento Brown,0.00020828374196619852,7
nm1743707,Cappadonna,0.00020828374196619852,7
nm6332115,Fatima M Cisse,0.00020828374196619852,7
nm8469376,Jeremy Cole,0.00020828374196619852,7
nm7839011,Robyn Dixon,0.00020828374196619852,7
nm2078574,Wes Reid,8.926446084265651e-05,3
nm1071743,Eli DeGeer,0.00017852892168531301,6
nm4612668,Joel Miscione,8.926446084265651e-05,3
nm2629010,Zoë Belkin,8.926446084265651e-05,3
nm8470617,Patrick Labella,8.926446084265651e-05,3
nm6666857,Jack Dunphy,8.926446084265651e-05,3
nm6999062,Giovanni Ripa,8.926446084265651e-05,3
nm7899686,Shaun Warren,8.926446084265651e-05,3
nm7899685,Justine Clayton,8.926446084265651e-05,3
nm1854135,Okwui Okpokwasili,8.926446084265651e-05,3
nm2321771,Smeep Kang,8.926446084265651e-05,3
nm5160420,Ben Sullivan,8.926446084265651e-05,3
nm6995220,Prayaga Martin,8.926446084265651e-05,3
nm9508556,California Brougham,0.00020828374196619852,7
nm8495020,Philla Brougham,8.926446084265651e-05,3
nm7159317,Ron Byrd,8.926446084265651e-05,3
nm1632542,Julia Denton,8.926446084265651e-05,3
nm2213431,Mollee Gray,0.00026779338252796953,9
nm5238611,Blake Burt,8.926446084265651e-05,3
nm7621668,Zaira Wasim,0.00017852892168531301,6
nm2366974,Raj Arjun,0.00017852892168531301,6
nm5640489,Dasha German,5.950964056177101e-05,2
nm0361804,Nassim Haramein,5.950964056177101e-05,2
nm1432046,Meghanadhan,8.926446084265651e-05,3
nm0999117,Jerry Trainor,8.926446084265651e-05,3
nm6695202,Austin Swift,8.926446084265651e-05,3
nm8837122,Daniel Nightingale,8.926446084265651e-05,3
nm5975864,Camren Klenke,0.00011901928112354201,4
nm0602920,Jude Moran,8.926446084265651e-05,3
nm6131361,Alaina Warren Zachary,8.926446084265651e-05,3
nm1679254,Rangayana Raghu,0.00017852892168531301,6
nm13798824,Mohammad Farman Ali,8.926446084265651e-05,3
nm7609904,Shashank Udapurkar,8.926446084265651e-05,3
nm0849500,Tanishaa Mukerji,8.926446084265651e-05,3
nm0620636,Govind Namdeo,8.926446084265651e-05,3
nm3985937,Timothy Simons,8.926446084265651e-05,3
nm2195343,Richard Baker,8.926446084265651e-05,3
nm9209415,Ward Beard,8.926446084265651e-05,3
nm8490245,Marlon James Blount,8.926446084265651e-05,3
nm3158423,Jennifer Cozza James,0.0001487741014044275,5
nm3180820,Mike Valley,0.0001487741014044275,5
nm8702529,Anna Sherman,0.0001487741014044275,5
nm7468841,Javier Prusky,0.0001487741014044275,5
nm5623996,Anissa Matlock,0.0001487741014044275,5
nm6949729,Alissa Shaye Hale,0.0001487741014044275,5
nm1699385,Maahra Hill,0.0001487741014044275,5
nm7463167,Alison Law,0.0001487741014044275,5
nm8239246,Gabriel Bennett,8.926446084265651e-05,3
nm7270845,Amber Patino,8.926446084265651e-05,3
nm7585205,Ashton Pulis,8.926446084265651e-05,3
nm2803689,Marta Milans,8.926446084265651e-05,3
nm1440134,Rivkah Reyes,8.926446084265651e-05,3
nm0664727,David Pasquesi,8.926446084265651e-05,3
nm1299171,Honeyboy Edwards,2.9754820280885503e-05,1
nm3946418,Gianna LePera,8.926446084265651e-05,3
nm4134656,Jerry Bell Jr.,8.926446084265651e-05,3
nm5860865,Zamira Dotson,8.926446084265651e-05,3
nm7277780,Miguel Matos,8.926446084265651e-05,3
nm9284004,Andrée M Harris,8.926446084265651e-05,3
nm8003608,Madi Vodane,8.926446084265651e-05,3
nm7395199,Zack Kozlow,8.926446084265651e-05,3
nm4565815,Mena Massoud,8.926446084265651e-05,3
nm8431458,Lorel Holt,0.00020828374196619852,7
nm1745216,Richard Handley,8.926446084265651e-05,3
nm1744956,Suzette Gunn,8.926446084265651e-05,3
nm1687772,Juri Henley-Cohn,8.926446084265651e-05,3
nm8552011,David Johnson,8.926446084265651e-05,3
nm3240434,Jakob Davies,8.926446084265651e-05,3
nm6874403,Jenny Boyd,8.926446084265651e-05,3
nm0359257,Ren Hanami,8.926446084265651e-05,3
nm0164682,Cam Clarke,8.926446084265651e-05,3
nm8661906,Tyler Durden,8.926446084265651e-05,3
nm6453091,Kathir,0.00017852892168531301,6
nm8709554,Melodie Roehrig,8.926446084265651e-05,3
nm6747818,Theo Kemp,8.926446084265651e-05,3
nm5447698,Autumn Patterson,8.926446084265651e-05,3
nm5783821,Madeline Paige Patterson,8.926446084265651e-05,3
nm7232418,Gana Bayarsaikhan,8.926446084265651e-05,3
nm5628948,Joshua Krebs,0.00011901928112354201,4
nm5411286,Cassie Meder,0.00011901928112354201,4
nm1947236,Ben Page,0.00011901928112354201,4
nm2104887,Justin Spurlock,0.00011901928112354201,4
nm0315962,Johnny Giacalone,8.926446084265651e-05,3
nm1770183,Wayne Douglas Morgan,0.00023803856224708403,8
nm2931894,Brett Beoubay,0.00023803856224708403,8
nm0125651,Ruth Buzzi,0.00023803856224708403,8
nm0198201,Ann Dalrymple,0.00023803856224708403,8
nm6123711,Flavia Falquetti,0.00023803856224708403,8
nm3187553,Jason Kirkpatrick,0.00023803856224708403,8
nm2969015,Lena Hall,8.926446084265651e-05,3
nm5536624,Rory Stroud,8.926446084265651e-05,3
nm2511078,Oliver Farnworth,8.926446084265651e-05,3
nm2371674,Lovi Poe,8.926446084265651e-05,3
nm0209649,Christopher De Leon,0.0001487741014044275,5
nm0305259,Jean Garcia,8.926446084265651e-05,3
nm1167112,Jordan Nia Elizabeth,8.926446084265651e-05,3
nm7153454,Acoryé White,0.00017852892168531301,6
nm6767244,Courtney Akbar,8.926446084265651e-05,3
nm3276800,Margaret Roche,8.926446084265651e-05,3
nm9628455,Kelly Woodcock,8.926446084265651e-05,3
nm14313990,Madison Gaughan,8.926446084265651e-05,3
nm8520607,Graham Routhier,2.9754820280885503e-05,1
nm2472521,Thomas Q. Jones,8.926446084265651e-05,3
nm0492924,Mark Christopher Lawrence,8.926446084265651e-05,3
nm0005234,Donna Mills,8.926446084265651e-05,3
nm5813930,James Nitti,8.926446084265651e-05,3
nm0382582,Shawn Michaels,0.00017852892168531301,6
nm1586772,Stephen Rannazzisi,8.926446084265651e-05,3
nm6788912,Sayla de Goede,0.0001487741014044275,5
nm5683387,Yana Gold,8.926446084265651e-05,3
nm3246342,Jennifer Baker,8.926446084265651e-05,3
nm3907977,Sophie Kargman,8.926446084265651e-05,3
nm0928640,Susan Wilder,8.926446084265651e-05,3
nm1169490,Khleo Thomas,8.926446084265651e-05,3
nm1012247,Cassie Steele,8.926446084265651e-05,3
nm0300095,Clark Gable III,8.926446084265651e-05,3
nm7227852,Guy Combes,8.926446084265651e-05,3
nm9069740,Madison Clare,8.926446084265651e-05,3
nm6718920,Parker Love Bowling,0.0001487741014044275,5
nm0082909,Rodney Bingenheimer,8.926446084265651e-05,3
nm2535554,Juani Feliz,8.926446084265651e-05,3
nm6773839,Elise Zell,0.0001487741014044275,5
nm3124995,Michael Gazin,0.0001487741014044275,5
nm5874325,Jane Rowen,0.0001487741014044275,5
nm2468562,Joel Clark Ackerman,0.0001487741014044275,5
nm7602418,Evan Carver,0.0001487741014044275,5
nm0570860,Rose McIver,8.926446084265651e-05,3
nm4350642,Rachel Rosenstein,8.926446084265651e-05,3
nm9173123,Sasha Knight,8.926446084265651e-05,3
nm2461708,Nickola Shreli,8.926446084265651e-05,3
nm2425097,Nicholas Saenz,8.926446084265651e-05,3
nm2288152,Dave Buckman,8.926446084265651e-05,3
nm6326357,Jon Michael Simpson,8.926446084265651e-05,3
nm1003962,Andrés Almeida,8.926446084265651e-05,3
nm0032737,Carlos Aragón,8.926446084265651e-05,3
nm0044430,Irene Azuela,8.926446084265651e-05,3
nm6002483,Matthew DeHoff,8.926446084265651e-05,3
nm6345209,Elle Lawrence,8.926446084265651e-05,3
nm8544452,Nnamdi Odoazu,8.926446084265651e-05,3
nm3675325,Katherine Hughes,8.926446084265651e-05,3
nm3072420,Adam Long,8.926446084265651e-05,3
nm5166292,Namitha Pramod,0.00017852892168531301,6
nm11320311,Ryan O'Malley,8.926446084265651e-05,3
nm1301176,Pancho Moler,0.00026779338252796953,9
nm3650004,Damian McGinty,8.926446084265651e-05,3
nm2323235,Maggie VandenBerghe,8.926446084265651e-05,3
nm0063944,Sugar Lyn Beard,8.926446084265651e-05,3
nm1140829,Bradford H. Benoit,8.926446084265651e-05,3
nm1601056,Daniel Benson,8.926446084265651e-05,3
nm5700979,Landon Henneman,0.00017852892168531301,6
nm7312983,Michaela McAllister,0.00017852892168531301,6
nm1863658,Brandon Ray Olive,0.00017852892168531301,6
nm4971278,Demetrius Daniels,0.00017852892168531301,6
nm4197678,James Gaisford,0.00017852892168531301,6
nm4399227,Ali Wong,8.926446084265651e-05,3
nm8332339,Caty Dwyer,0.0001487741014044275,5
nm8495105,Patrick Coleman,0.0001487741014044275,5
